original_id,numeric_id
C1949501272,27656
C1949545498,27657
C1949586125,27658
C1949613364,27659
C1949640325,27660
C1949690418,27661
C1949726485,27662
C194977672,27663
C1949822017,27664
C1949841279,27665
C1949851614,27666
C1949854020,27667
C1949877205,27668
C194988831,27669
C1949903617,27670
C1949911764,27671
C1949926608,27672
C1949930509,27673
C1949938346,27674
C1949944115,27675
C1949945675,27676
C1949954366,27677
C194997299,27678
C1949975180,27679
C1949989635,27680
C1950052389,27681
C1950065511,27682
C1950069658,27683
C1950077078,27684
C1950102816,27685
C1950128897,27686
C1950136544,27687
C1950164283,27688
C1950245838,27689
C1950246647,27690
C1950308547,27691
C1950314650,27692
C1950319031,27693
C1950372217,27694
C1950391753,27695
C1950398419,27696
C1950435960,27697
C1950477803,27698
C1950489542,27699
C1950559563,27700
C1950626628,27701
C1950628528,27702
C1950648597,27703
C1950668301,27704
C1950679999,27705
C1950685974,27706
C1950696591,27707
C1950700478,27708
C1950756531,27709
C1950792677,27710
C1950815744,27711
C195081872,27712
C1950868650,27713
C1950876657,27714
C195096685,27715
C1950967273,27716
C1951055622,27717
C1951067238,27718
C1951072235,27719
C1951077666,27720
C1951095767,27721
C1951098058,27722
C1951112189,27723
C1951233770,27724
C1951245957,27725
C1951379728,27726
C1951410473,27727
C1951410991,27728
C1951412794,27729
C1951455915,27730
C1951500432,27731
C195155450,27732
C195163481,27733
C1951658860,27734
C1951661557,27735
C1951695966,27736
C1951747688,27737
C1951808733,27738
C1951816023,27739
C195188180,27740
C1951887558,27741
C1951909214,27742
C1951917964,27743
C1951950409,27744
C1951974905,27745
C195197970,27746
C1952010683,27747
C1952021559,27748
C195202331,27749
C1952069412,27750
C1952110488,27751
C1952151719,27752
C1952153683,27753
C1952232362,27754
C1952281677,27755
C1952287796,27756
C1952298265,27757
C1952326852,27758
C1952362810,27759
C1952363875,27760
C1952473604,27761
C1952543020,27762
C1952551539,27763
C1952567861,27764
C1952589358,27765
C1952605492,27766
C1952615736,27767
C1952668822,27768
C1952705288,27769
C1952769951,27770
C1952954606,27771
C1953044087,27772
C1953048177,27773
C1953156554,27774
C1953251612,27775
C1953279638,27776
C1953280605,27777
C1953325685,27778
C1953408808,27779
C1953462769,27780
C1953493176,27781
C1953529336,27782
C1953533702,27783
C1953543380,27784
C1953575626,27785
C1953587158,27786
C195359600,27787
C1953643785,27788
C1953746914,27789
C1953754290,27790
C1953789681,27791
C195388169,27792
C1953886321,27793
C1953924076,27794
C1953932469,27795
C195399145,27796
C1954004903,27797
C1954046870,27798
C1954091312,27799
C1954139639,27800
C1954140233,27801
C195417348,27802
C195418285,27803
C1954185816,27804
C1954203131,27805
C1954215525,27806
C1954224357,27807
C1954242764,27808
C1954278564,27809
C195429370,27810
C1954324107,27811
C1954336674,27812
C1954496578,27813
C1954507152,27814
C1954507866,27815
C1954519052,27816
C1954556077,27817
C1954592717,27818
C1954684556,27819
C1954747515,27820
C1954751748,27821
C1954824726,27822
C1954848279,27823
C1954867105,27824
C1954873587,27825
C1954898771,27826
C1954922915,27827
C1954989230,27828
C1955002943,27829
C1955013307,27830
C1955175921,27831
C1955207620,27832
C1955278138,27833
C1955298108,27834
C1955394624,27835
C1955406455,27836
C1955480363,27837
C1955507116,27838
C1955508551,27839
C1955521630,27840
C1955536804,27841
C1955570516,27842
C1955575393,27843
C1955587357,27844
C1955603338,27845
C1955645327,27846
C1955704565,27847
C1955762829,27848
C1955816719,27849
C1955832041,27850
C1955869512,27851
C1955880107,27852
C1955893342,27853
C1955915463,27854
C1955937711,27855
C1955947481,27856
C1955948959,27857
C1955987307,27858
C1955990522,27859
C1956001257,27860
C195600860,27861
C195602229,27862
C1956163315,27863
C1956190021,27864
C1956224185,27865
C1956244167,27866
C1956246582,27867
C1956249094,27868
C1956250711,27869
C195625906,27870
C1956276351,27871
C1956296628,27872
C1956303975,27873
C1956358668,27874
C1956377378,27875
C1956383176,27876
C1956415355,27877
C1956418185,27878
C1956433714,27879
C1956455576,27880
C1956477953,27881
C1956482230,27882
C1956509690,27883
C1956598686,27884
C1956602275,27885
C1956609533,27886
C1956642247,27887
C1956645537,27888
C1956646276,27889
C1956662442,27890
C1956738510,27891
C1956742928,27892
C1956746660,27893
C1956780252,27894
C1956849100,27895
C1956871313,27896
C1956877902,27897
C1956904198,27898
C195699326,27899
C1957019376,27900
C1957059924,27901
C1957078537,27902
C1957109117,27903
C1957130961,27904
C1957175487,27905
C1957267228,27906
C1957274125,27907
C1957282992,27908
C1957315654,27909
C1957334064,27910
C1957349509,27911
C1957352185,27912
C1957360462,27913
C1957366026,27914
C1957367410,27915
C1957401062,27916
C1957476230,27917
C1957506219,27918
C1957569172,27919
C1957610983,27920
C195763721,27921
C1957691975,27922
C1957803387,27923
C1957860284,27924
C1957866894,27925
C1957884855,27926
C1957925990,27927
C1957938058,27928
C1957951848,27929
C1957991197,27930
C1958026117,27931
C1958036068,27932
C1958242673,27933
C1958366732,27934
C1958390694,27935
C1958403865,27936
C1958520731,27937
C1958578507,27938
C1958582976,27939
C1958592872,27940
C1958641252,27941
C1958722067,27942
C1958731110,27943
C1958814164,27944
C1958829562,27945
C1958898586,27946
C1959185254,27947
C1959219756,27948
C1959239586,27949
C1959246378,27950
C1959301671,27951
C1959355851,27952
C195936067,27953
C1959396625,27954
C1959430764,27955
C1959432902,27956
C1959451969,27957
C1959454745,27958
C1959482545,27959
C1959564948,27960
C1959601149,27961
C1959613852,27962
C1959624609,27963
C1959671273,27964
C1959682019,27965
C1959708563,27966
C195970976,27967
C1959734623,27968
C1959750485,27969
C1959758632,27970
C1959762778,27971
C1959778066,27972
C1959822280,27973
C1959890343,27974
C1959926521,27975
C1959940703,27976
C1960001241,27977
C1960031025,27978
C1960031800,27979
C1960071419,27980
C196025267,27981
C1960253514,27982
C196026488,27983
C1960296458,27984
C1960323481,27985
C1960336310,27986
C1960355720,27987
C1960443244,27988
C1960515948,27989
C1960703736,27990
C1960759199,27991
C1960882395,27992
C1960927565,27993
C1960999807,27994
C1961034554,27995
C196110212,27996
C1961168996,27997
C1961176822,27998
C196127859,27999
C1961332642,28000
C1961340993,28001
C1961351547,28002
C1961393923,28003
C1961414282,28004
C1961477999,28005
C1961506277,28006
C1961537655,28007
C1961561385,28008
C1961632764,28009
C1961667779,28010
C1961674604,28011
C1961704420,28012
C1961718033,28013
C196174075,28014
C1961741355,28015
C1961805376,28016
C1961815823,28017
C1961824926,28018
C1961934778,28019
C1961968609,28020
C1961988595,28021
C196201733,28022
C1962025812,28023
C196205060,28024
C1962056087,28025
C1962112513,28026
C1962121939,28027
C1962126716,28028
C1962150450,28029
C1962155986,28030
C1962165373,28031
C1962165946,28032
C1962189498,28033
C1962216402,28034
C1962229953,28035
C1962242238,28036
C1962279748,28037
C1962297767,28038
C1962347131,28039
C1962367545,28040
C1962389425,28041
C1962426586,28042
C1962433494,28043
C1962436694,28044
C1962466331,28045
C1962475596,28046
C1962489132,28047
C1962491886,28048
C1962586186,28049
C1962589351,28050
C196276671,28051
C1962781165,28052
C1962865655,28053
C1962886046,28054
C196290615,28055
C1963006180,28056
C1963027486,28057
C1963035557,28058
C1963082755,28059
C1963167586,28060
C1963211773,28061
C1963360861,28062
C1963375529,28063
C1963387226,28064
C1963404606,28065
C196340990,28066
C1963434625,28067
C1963590892,28068
C1963616963,28069
C1963633485,28070
C1963645656,28071
C1963658928,28072
C1963665527,28073
C1963683888,28074
C1963843532,28075
C1963862935,28076
C1963886003,28077
C1963906615,28078
C1963943166,28079
C1963946302,28080
C1963961939,28081
C1963974958,28082
C1963980755,28083
C1963987867,28084
C1963996298,28085
C1964009899,28086
C1964078722,28087
C1964085902,28088
C1964108597,28089
C1964244799,28090
C1964301543,28091
C1964365759,28092
C1964390106,28093
C1964399610,28094
C1964484277,28095
C1964492194,28096
C1964495948,28097
C1964514128,28098
C1964519924,28099
C1964554373,28100
C1964583748,28101
C1964630484,28102
C1964680789,28103
C1964750591,28104
C1964783157,28105
C1964801628,28106
C1964809576,28107
C196481612,28108
C1964846464,28109
C1964926542,28110
C1964947881,28111
C1965020520,28112
C1965036946,28113
C1965177551,28114
C1965181646,28115
C1965184014,28116
C1965245761,28117
C1965263445,28118
C1965331677,28119
C1965343842,28120
C1965385297,28121
C1965388767,28122
C1965425880,28123
C1965505454,28124
C1965512757,28125
C1965557916,28126
C1965592391,28127
C1965594220,28128
C1965612153,28129
C1965629956,28130
C196570804,28131
C1965711910,28132
C1965726731,28133
C1965747228,28134
C1965779091,28135
C1965779427,28136
C1965803324,28137
C1965829954,28138
C1965858078,28139
C196598321,28140
C1966018470,28141
C1966075071,28142
C1966081679,28143
C1966082314,28144
C1966262440,28145
C1966355106,28146
C1966372954,28147
C1966415445,28148
C1966450633,28149
C196646633,28150
C1966468863,28151
C196650754,28152
C1966544418,28153
C1966562224,28154
C1966604243,28155
C1966657510,28156
C1966670937,28157
C1966759668,28158
C1966787205,28159
C19668479,28160
C1966896145,28161
C1966910784,28162
C1966921468,28163
C1967017653,28164
C196702015,28165
C19670515,28166
C196707147,28167
C1967171315,28168
C1967184983,28169
C1967332015,28170
C1967335114,28171
C1967386699,28172
C1967390324,28173
C1967400458,28174
C1967432164,28175
C1967434886,28176
C1967476697,28177
C1967493618,28178
C1967494783,28179
C1967496309,28180
C1967575648,28181
C1967597634,28182
C1967617997,28183
C1967623161,28184
C1967652037,28185
C1967716301,28186
C1967723073,28187
C1967753541,28188
C1967811810,28189
C1967824378,28190
C1967866590,28191
C1967884195,28192
C1967903330,28193
C196799432,28194
C1968013684,28195
C1968042757,28196
C1968117604,28197
C1968196847,28198
C1968197904,28199
C1968204540,28200
C19682424,28201
C196829044,28202
C1968312205,28203
C1968325549,28204
C1968340534,28205
C1968340619,28206
C1968369755,28207
C1968444456,28208
C1968541312,28209
C1968552224,28210
C1968613438,28211
C196869909,28212
C1968711918,28213
C1968725073,28214
C1968738502,28215
C1968751179,28216
C1968852725,28217
C1968855059,28218
C1968951898,28219
C1969012937,28220
C1969069996,28221
C1969073021,28222
C1969126004,28223
C1969238242,28224
C1969238697,28225
C1969347346,28226
C1969357009,28227
C1969433833,28228
C1969436238,28229
C1969438522,28230
C1969484438,28231
C1969491852,28232
C1969497991,28233
C196953514,28234
C1969555718,28235
C1969598801,28236
C1969606205,28237
C1969619214,28238
C1969625859,28239
C1969685997,28240
C1969703305,28241
C1969752268,28242
C1969754956,28243
C1969762090,28244
C1969805675,28245
C1969807260,28246
C1969817623,28247
C1969820772,28248
C1969829158,28249
C1969833046,28250
C1969856053,28251
C1969874628,28252
C1969875555,28253
C1969963594,28254
C1970028793,28255
C1970140812,28256
C1970152732,28257
C197017361,28258
C1970205093,28259
C197021886,28260
C1970283430,28261
C1970292649,28262
C1970305754,28263
C1970362900,28264
C1970377948,28265
C1970401685,28266
C1970460851,28267
C197047111,28268
C1970552583,28269
C1970609071,28270
C1970741699,28271
C1970766910,28272
C1970779713,28273
C197080602,28274
C1970814233,28275
C1970855888,28276
C1970866392,28277
C1970900309,28278
C1970906486,28279
C1970911987,28280
C1970948345,28281
C1970951034,28282
C1970982612,28283
C1971014169,28284
C1971051455,28285
C197107207,28286
C1971111020,28287
C1971113315,28288
C1971129597,28289
C1971141025,28290
C1971209299,28291
C1971275760,28292
C1971283804,28293
C1971344738,28294
C1971377869,28295
C1971396940,28296
C1971433166,28297
C1971489295,28298
C197149397,28299
C1971498095,28300
C1971558037,28301
C1971604125,28302
C1971762888,28303
C1971793754,28304
C1971807548,28305
C1971814218,28306
C1971836807,28307
C1971855969,28308
C1971901551,28309
C1971951800,28310
C1971955002,28311
C1971964088,28312
C1971971952,28313
C1971977353,28314
C1971978578,28315
C1971991758,28316
C1971995056,28317
C1972097871,28318
C1972116836,28319
C1972143064,28320
C1972297198,28321
C1972335962,28322
C1972337323,28323
C1972350901,28324
C1972412067,28325
C197246763,28326
C1972508363,28327
C1972519719,28328
C1972533350,28329
C1972615957,28330
C1972641475,28331
C197268244,28332
C197270335,28333
C1972738828,28334
C1972772630,28335
C1972950645,28336
C1972965662,28337
C1973009199,28338
C1973018481,28339
C1973122232,28340
C197313233,28341
C1973144957,28342
C1973191571,28343
C1973210836,28344
C1973221700,28345
C1973281540,28346
C197345038,28347
C1973491942,28348
C1973498314,28349
C197353092,28350
C1973538135,28351
C1973561066,28352
C1973572231,28353
C1973590042,28354
C1973611851,28355
C1973617091,28356
C1973678403,28357
C1973764766,28358
C1973785888,28359
C1973790994,28360
C1973934667,28361
C1974036209,28362
C1974038103,28363
C1974054358,28364
C1974114623,28365
C1974133281,28366
C1974155886,28367
C1974180103,28368
C1974217917,28369
C1974224871,28370
C1974298342,28371
C1974329463,28372
C1974356511,28373
C1974368068,28374
C1974397962,28375
C197442401,28376
C1974442520,28377
C1974451842,28378
C1974459235,28379
C1974478547,28380
C1974489968,28381
C1974522829,28382
C1974546201,28383
C1974554596,28384
C1974567120,28385
C1974568676,28386
C1974605682,28387
C1974606907,28388
C1974622245,28389
C1974623939,28390
C1974643942,28391
C1974699496,28392
C1974701110,28393
C1974740438,28394
C197474302,28395
C1974785133,28396
C197478758,28397
C1974807729,28398
C1974829211,28399
C1974873387,28400
C1974910273,28401
C197491520,28402
C1974955128,28403
C1974969227,28404
C1975000189,28405
C1975075128,28406
C1975092921,28407
C1975109510,28408
C1975138160,28409
C1975159569,28410
C1975204835,28411
C1975247773,28412
C1975281492,28413
C197532920,28414
C197533158,28415
C1975350923,28416
C1975423113,28417
C1975450824,28418
C1975476636,28419
C1975511093,28420
C19755787,28421
C1975607158,28422
C1975630653,28423
C1975674478,28424
C1975696127,28425
C1975746892,28426
C1975773141,28427
C1975802955,28428
C1975902483,28429
C1975911215,28430
C1975918135,28431
C1975923239,28432
C1975958276,28433
C1975966814,28434
C1975977315,28435
C1975990879,28436
C1976011948,28437
C1976019565,28438
C1976061748,28439
C1976064650,28440
C1976089236,28441
C197615439,28442
C1976164658,28443
C1976166251,28444
C197619364,28445
C1976220575,28446
C1976233207,28447
C1976283669,28448
C1976318641,28449
C1976321848,28450
C1976334286,28451
C1976401987,28452
C1976416856,28453
C1976437190,28454
C1976439981,28455
C1976450934,28456
C1976483122,28457
C1976486583,28458
C1976502072,28459
C1976503781,28460
C1976509040,28461
C1976535023,28462
C1976556054,28463
C1976593173,28464
C1976602906,28465
C1976615597,28466
C1976649594,28467
C197670501,28468
C1976892583,28469
C1976964330,28470
C1976965986,28471
C1976973504,28472
C1976977280,28473
C1977035133,28474
C1977054202,28475
C1977077927,28476
C1977092934,28477
C1977110821,28478
C1977189075,28479
C1977312621,28480
C1977417446,28481
C1977421716,28482
C1977483295,28483
C197748701,28484
C1977493952,28485
C1977507395,28486
C1977508673,28487
C1977511945,28488
C197756578,28489
C1977614404,28490
C1977618945,28491
C1977655880,28492
C1977656652,28493
C197767993,28494
C1977710341,28495
C1977773357,28496
C1977800985,28497
C1977942201,28498
C1978028151,28499
C1978084408,28500
C1978141335,28501
C1978193584,28502
C1978230719,28503
C1978272009,28504
C1978304806,28505
C1978351533,28506
C1978389083,28507
C1978449076,28508
C1978503001,28509
C1978504976,28510
C1978557426,28511
C1978584276,28512
C1978611135,28513
C1978673729,28514
C1978705492,28515
C197872686,28516
C1978745418,28517
C1978869783,28518
C1978901174,28519
C1978906526,28520
C1978908873,28521
C1978963720,28522
C1978980520,28523
C1979001148,28524
C1979013486,28525
C1979055448,28526
C1979080020,28527
C1979080261,28528
C1979249423,28529
C1979325411,28530
C197932910,28531
C1979381815,28532
C1979387932,28533
C1979462724,28534
C1979473740,28535
C1979485247,28536
C1979563377,28537
C1979576380,28538
C1979585370,28539
C1979586073,28540
C1979665073,28541
C1979677073,28542
C197975238,28543
C1979781767,28544
C1979810574,28545
C1979825302,28546
C1979827784,28547
C1979860449,28548
C1979912607,28549
C1979961282,28550
C1979966431,28551
C1979982010,28552
C1980008362,28553
C1980051091,28554
C198005403,28555
C1980157282,28556
C198017324,28557
C1980213142,28558
C1980257517,28559
C1980278840,28560
C1980283001,28561
C1980297759,28562
C1980299486,28563
C1980418100,28564
C1980424063,28565
C1980576344,28566
C198058743,28567
C1980588880,28568
C1980664179,28569
C1980683755,28570
C1980760965,28571
C1980761237,28572
C198078631,28573
C1980823386,28574
C1980882315,28575
C1980895595,28576
C1980926645,28577
C198098993,28578
C1981035446,28579
C1981036429,28580
C1981085797,28581
C198110873,28582
C198112948,28583
C1981171013,28584
C1981222969,28585
C1981258172,28586
C1981278389,28587
C1981372076,28588
C1981418429,28589
C1981438339,28590
C1981466505,28591
C1981503232,28592
C1981510693,28593
C1981548250,28594
C198163028,28595
C1981647392,28596
C1981658895,28597
C1981682320,28598
C1981689009,28599
C1981708431,28600
C1981719029,28601
C1981724048,28602
C1981749800,28603
C1981752351,28604
C198175742,28605
C1981812425,28606
C1981839580,28607
C198184313,28608
C198187011,28609
C1981924343,28610
C1981943537,28611
C1981965593,28612
C1981966090,28613
C1981989342,28614
C1982072255,28615
C1982074270,28616
C198210775,28617
C1982131517,28618
C1982150869,28619
C1982154291,28620
C1982208187,28621
C1982216126,28622
C1982275399,28623
C198232599,28624
C1982404838,28625
C1982422889,28626
C1982426595,28627
C1982426861,28628
C1982440182,28629
C1982496713,28630
C1982535825,28631
C1982568814,28632
C1982591789,28633
C1982672460,28634
C1982708114,28635
C1982712159,28636
C1982740534,28637
C1982772129,28638
C1982828534,28639
C1982893466,28640
C1982954957,28641
C1983025922,28642
C1983171940,28643
C1983236161,28644
C1983278127,28645
C1983283037,28646
C1983283775,28647
C1983300267,28648
C1983347256,28649
C1983354774,28650
C198341554,28651
C1983472905,28652
C1983541759,28653
C1983747920,28654
C198374825,28655
C1983839528,28656
C1983856728,28657
C1983875772,28658
C1983907462,28659
C1983925033,28660
C1983929422,28661
C1983948209,28662
C1984021735,28663
C1984094095,28664
C1984104410,28665
C1984135393,28666
C1984147986,28667
C1984192708,28668
C1984202276,28669
C1984262233,28670
C1984264008,28671
C198434567,28672
C1984425968,28673
C1984435835,28674
C1984446835,28675
C1984568893,28676
C1984623715,28677
C198462909,28678
C1984773924,28679
C1984779424,28680
C1984786708,28681
C1984803180,28682
C1984889185,28683
C1984917168,28684
C1984954272,28685
C1984982364,28686
C1985028494,28687
C1985041851,28688
C1985044091,28689
C1985068007,28690
C1985129385,28691
C1985136401,28692
C1985178707,28693
C1985208585,28694
C1985217418,28695
C1985272114,28696
C1985273114,28697
C1985323778,28698
C1985362663,28699
C1985374513,28700
C1985376876,28701
C1985424831,28702
C1985435886,28703
C1985467039,28704
C1985660918,28705
C1985730631,28706
C1985822273,28707
C1985832925,28708
C1985868550,28709
C1985894997,28710
C1985932672,28711
C1985938863,28712
C198596885,28713
C198599109,28714
C1986006160,28715
C1986018370,28716
C198607281,28717
C1986103336,28718
C1986121021,28719
C198613820,28720
C1986157011,28721
C1986411010,28722
C1986550448,28723
C198662021,28724
C1986633992,28725
C1986647970,28726
C1986704180,28727
C1986712454,28728
C1986769557,28729
C1986798172,28730
C1986799253,28731
C1986820389,28732
C1986847477,28733
C1987071015,28734
C1987154353,28735
C1987164036,28736
C1987186764,28737
C1987221006,28738
C1987239290,28739
C1987318461,28740
C1987354705,28741
C1987377620,28742
C1987393553,28743
C1987420447,28744
C1987427684,28745
C198744660,28746
C1987455728,28747
C1987494412,28748
C1987564320,28749
C1987624853,28750
C1987671612,28751
C1987707214,28752
C1987848069,28753
C1987952182,28754
C1987977423,28755
C1988011356,28756
C1988014050,28757
C1988083111,28758
C1988124466,28759
C1988131831,28760
C1988146206,28761
C1988148908,28762
C1988152146,28763
C1988181398,28764
C198821402,28765
C1988224951,28766
C1988249138,28767
C1988327883,28768
C1988350386,28769
C1988389407,28770
C1988445830,28771
C1988560864,28772
C1988563423,28773
C1988572252,28774
C1988584481,28775
C1988616985,28776
C198862197,28777
C1988664928,28778
C1988708960,28779
C1988746735,28780
C1988749621,28781
C1988803233,28782
C1988852187,28783
C1988857066,28784
C1988930055,28785
C1988937908,28786
C1988939205,28787
C1989062583,28788
C1989073305,28789
C1989092248,28790
C1989102594,28791
C1989111678,28792
C1989120602,28793
C1989178633,28794
C1989194021,28795
C1989245518,28796
C1989329129,28797
C1989332276,28798
C1989353342,28799
C1989362654,28800
C1989457105,28801
C1989495347,28802
C1989502981,28803
C1989511207,28804
C1989533325,28805
C1989561344,28806
C1989644147,28807
C1989662027,28808
C1989693491,28809
C1989719972,28810
C1989745462,28811
C1989811701,28812
C1989814391,28813
C1989854031,28814
C1989866894,28815
C1989877020,28816
C1989968081,28817
C198998678,28818
C199006010,28819
C1990156323,28820
C1990222370,28821
C1990234380,28822
C1990315034,28823
C1990355318,28824
C1990419108,28825
C1990421361,28826
C1990474058,28827
C1990507267,28828
C1990629779,28829
C1990629981,28830
C1990666779,28831
C1990696338,28832
C1990733619,28833
C1990747767,28834
C199076007,28835
C1990800252,28836
C1990883126,28837
C1990937013,28838
C1990953380,28839
C199097599,28840
C1990991088,28841
C1991018396,28842
C1991019581,28843
C1991022811,28844
C1991031396,28845
C1991084931,28846
C1991094835,28847
C1991123320,28848
C199116739,28849
C1991168890,28850
C1991193781,28851
C1991201238,28852
C1991237874,28853
C1991252420,28854
C1991265870,28855
C1991274064,28856
C1991286553,28857
C1991290395,28858
C1991303641,28859
C1991386317,28860
C1991399716,28861
C1991419075,28862
C1991430307,28863
C1991452905,28864
C199150625,28865
C1991519218,28866
C1991532072,28867
C1991574288,28868
C1991622951,28869
C1991627030,28870
C1991635952,28871
C1991656106,28872
C1991686255,28873
C1991686867,28874
C1991697835,28875
C1991757351,28876
C1991803494,28877
C1991818678,28878
C1991869644,28879
C1991958265,28880
C1992012690,28881
C1992062557,28882
C1992071755,28883
C1992098750,28884
C1992181625,28885
C199219043,28886
C1992235960,28887
C1992351668,28888
C1992367962,28889
C1992387627,28890
C1992471049,28891
C1992514416,28892
C1992550266,28893
C1992616176,28894
C1992734352,28895
C1992801971,28896
C1992806945,28897
C1992843648,28898
C1992844647,28899
C1992858939,28900
C1992901838,28901
C1992932799,28902
C1992987405,28903
C1993003076,28904
C1993004305,28905
C1993019075,28906
C1993065230,28907
C1993077137,28908
C1993106983,28909
C1993108520,28910
C1993112956,28911
C1993137729,28912
C1993184051,28913
C1993226485,28914
C199329503,28915
C1993304941,28916
C1993311391,28917
C1993361957,28918
C1993402066,28919
C1993454966,28920
C1993456283,28921
C199345656,28922
C1993471722,28923
C1993568709,28924
C1993671693,28925
C1993691055,28926
C1993693758,28927
C1993700935,28928
C1993728313,28929
C1993743717,28930
C199377538,28931
C1993862226,28932
C1993908289,28933
C1993930311,28934
C1993936181,28935
C1993983686,28936
C1994035663,28937
C1994048526,28938
C1994082915,28939
C1994085390,28940
C1994141393,28941
C1994161115,28942
C199425383,28943
C1994263353,28944
C199427568,28945
C1994329160,28946
C1994351134,28947
C1994353703,28948
C1994426618,28949
C1994458887,28950
C1994471008,28951
C1994472181,28952
C1994476807,28953
C1994507667,28954
C1994524985,28955
C1994558264,28956
C1994564133,28957
C1994710867,28958
C1994948512,28959
C1994977535,28960
C1994984869,28961
C1995042520,28962
C1995062754,28963
C1995076318,28964
C1995080315,28965
C1995129276,28966
C1995153217,28967
C1995216642,28968
C1995238107,28969
C1995273587,28970
C1995274266,28971
C199530541,28972
C1995320175,28973
C1995369653,28974
C1995416247,28975
C1995416915,28976
C1995423779,28977
C1995474732,28978
C1995479488,28979
C199554447,28980
C1995559327,28981
C1995564142,28982
C1995575205,28983
C19956172,28984
C1995713040,28985
C1995743439,28986
C1995774121,28987
C1995811724,28988
C199582547,28989
C199586625,28990
C1995952705,28991
C1996028938,28992
C1996070218,28993
C1996087296,28994
C1996087825,28995
C1996088496,28996
C1996096845,28997
C1996123427,28998
C1996155978,28999
C1996158650,29000
C1996221269,29001
C1996346865,29002
C1996415966,29003
C1996524424,29004
C1996526533,29005
C1996620584,29006
C1996679237,29007
C1996723013,29008
C1996782453,29009
C19968422,29010
C1996854839,29011
C1996894917,29012
C1996899491,29013
C1996954635,29014
C1997028929,29015
C1997071938,29016
C1997088151,29017
C1997113463,29018
C1997120117,29019
C1997218909,29020
C1997338598,29021
C1997344422,29022
C1997357673,29023
C199737608,29024
C1997429982,29025
C1997431007,29026
C1997453018,29027
C1997475365,29028
C1997490429,29029
C1997502451,29030
C1997502668,29031
C1997507718,29032
C1997511868,29033
C1997520482,29034
C199756175,29035
C1997625595,29036
C1997641481,29037
C1997681215,29038
C1997704619,29039
C1997705478,29040
C1997725558,29041
C1997745146,29042
C1997761779,29043
C1997797665,29044
C1997833207,29045
C1997843664,29046
C1997859171,29047
C1997866676,29048
C1997878750,29049
C199789151,29050
C1997892014,29051
C1997919292,29052
C1998103567,29053
C1998169541,29054
C1998269275,29055
C1998338144,29056
C1998349709,29057
C199837618,29058
C1998394503,29059
C199839837,29060
C199843086,29061
C1998511629,29062
C1998520661,29063
C199855332,29064
C199868206,29065
C1998741793,29066
C1998750048,29067
C1998767567,29068
C1998780525,29069
C1998838780,29070
C1998845490,29071
C1998882269,29072
C1998915342,29073
C1998941515,29074
C1998959095,29075
C1998990961,29076
C1998994146,29077
C1999036805,29078
C199907649,29079
C19991098,29080
C1999135802,29081
C1999201838,29082
C1999336914,29083
C1999358468,29084
C1999434859,29085
C1999440973,29086
C1999602173,29087
C1999639763,29088
C1999653946,29089
C1999695752,29090
C1999741364,29091
C1999808276,29092
C1999812935,29093
C1999877134,29094
C1999912071,29095
C199998653,29096
C2000005438,29097
C2000235631,29098
C2000240853,29099
C2000267972,29100
C200028247,29101
C2000293937,29102
C2000319738,29103
C2000344873,29104
C2000394383,29105
C2000410491,29106
C2000421523,29107
C2000449863,29108
C2000450390,29109
C2000498344,29110
C2000531543,29111
C2000574989,29112
C2000599735,29113
C2000630624,29114
C2000648320,29115
C2000661224,29116
C2000688092,29117
C2000759125,29118
C2000775569,29119
C2000779038,29120
C2000793115,29121
C2000801582,29122
C2000851008,29123
C2000882809,29124
C2000940145,29125
C2001062663,29126
C2001102332,29127
C2001112025,29128
C2001113476,29129
C2001120792,29130
C2001133110,29131
C2001164060,29132
C2001170383,29133
C2001194011,29134
C2001347099,29135
C2001389776,29136
C2001447185,29137
C2001493596,29138
C2001531249,29139
C2001592381,29140
C2001676690,29141
C2001736744,29142
C2001745880,29143
C2001755150,29144
C2001823534,29145
C2001849845,29146
C2001852416,29147
C2001853825,29148
C2001915633,29149
C2002023504,29150
C2002048553,29151
C2002097394,29152
C2002148292,29153
C2002174925,29154
C2002179451,29155
C2002226591,29156
C2002236324,29157
C200224114,29158
C200226711,29159
C2002270357,29160
C200228860,29161
C2002290904,29162
C20023499,29163
C2002376625,29164
C200243061,29165
C2002447504,29166
C2002459914,29167
C2002463739,29168
C2002522179,29169
C200255350,29170
C2002598143,29171
C2002649883,29172
C2002683952,29173
C2002713958,29174
C2002715417,29175
C2002720253,29176
C2002729378,29177
C2002781795,29178
C2002799238,29179
C2002807992,29180
C2002839857,29181
C2002864052,29182
C2002885737,29183
C2002943055,29184
C2002949708,29185
C200296339,29186
C200300171,29187
C2003006060,29188
C2003048770,29189
C2003117461,29190
C2003121584,29191
C2003253811,29192
C2003289235,29193
C2003348009,29194
C200335811,29195
C2003381828,29196
C2003466505,29197
C2003486581,29198
C2003492622,29199
C2003533730,29200
C2003571837,29201
C2003637167,29202
C2003647030,29203
C200370202,29204
C2003714184,29205
C2003728555,29206
C2003729915,29207
C2003775691,29208
C2003783477,29209
C2003898134,29210
C2003943757,29211
C2003992234,29212
C2004013670,29213
C2004026698,29214
C2004030492,29215
C200404000,29216
C2004207905,29217
C2004212901,29218
C2004318194,29219
C2004389032,29220
C2004413316,29221
C2004427835,29222
C2004472328,29223
C2004472392,29224
C2004480369,29225
