node,degree,pagerank,clustering_coeff,tx_count,total_amount,avg_amount,max_amount,std_amount,tx_frequency
27938,1,1.3e-05,0,1.0,11565.25,11565.25,11565.25,0.0,1.0
27939,1,1.3e-05,0,1.0,10803.13,10803.13,10803.13,0.0,1.0
27940,1,1.3e-05,0,1.0,619.24,619.24,619.24,0.0,1.0
27941,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
27942,1,8e-06,0,1.0,1189146.75,1189146.75,1189146.75,0.0,1.0
27943,1,1.3e-05,0,1.0,8800.31,8800.31,8800.31,0.0,1.0
27944,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
27945,1,1e-05,0,1.0,1426871.72,1426871.72,1426871.72,0.0,1.0
27946,1,1.3e-05,0,1.0,2707.81,2707.81,2707.81,0.0,1.0
27947,1,8e-06,0,1.0,159031.2,159031.2,159031.2,0.0,1.0
27948,1,1.3e-05,0,1.0,2354.7,2354.7,2354.7,0.0,1.0
27949,1,8e-06,0,1.0,1065.41,1065.41,1065.41,0.0,1.0
27950,1,8e-06,0,1.0,132683.08,132683.08,132683.08,0.0,1.0
27951,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
27952,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
27953,1,1.3e-05,0,1.0,3417.26,3417.26,3417.26,0.0,1.0
27954,1,1.3e-05,0,1.0,3731.88,3731.88,3731.88,0.0,1.0
27955,1,1.3e-05,0,1.0,16334.08,16334.08,16334.08,0.0,1.0
27956,1,9e-06,0,1.0,44126.9,44126.9,44126.9,0.0,1.0
27957,1,1.3e-05,0,1.0,1928.55,1928.55,1928.55,0.0,1.0
27958,1,8e-06,0,1.0,93404.49,93404.49,93404.49,0.0,1.0
27959,1,1.3e-05,0,1.0,5437.75,5437.75,5437.75,0.0,1.0
27960,1,1.3e-05,0,1.0,1672.01,1672.01,1672.01,0.0,1.0
27961,1,1.3e-05,0,1.0,202109.14,202109.14,202109.14,0.0,1.0
27962,1,9e-06,0,1.0,201703.1,201703.1,201703.1,0.0,1.0
27963,1,1.3e-05,0,1.0,12028.98,12028.98,12028.98,0.0,1.0
27964,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
27965,1,8e-06,0,1.0,316004.62,316004.62,316004.62,0.0,1.0
27966,1,8e-06,0,1.0,55827.09,55827.09,55827.09,0.0,1.0
27967,1,8e-06,0,1.0,358124.44,358124.44,358124.44,0.0,1.0
27968,1,1.3e-05,0,1.0,8358.83,8358.83,8358.83,0.0,1.0
27969,1,8e-06,0,1.0,100369.22,100369.22,100369.22,0.0,1.0
27970,1,9e-06,0,1.0,90956.1,90956.1,90956.1,0.0,1.0
27971,1,8e-06,0,1.0,341418.97,341418.97,341418.97,0.0,1.0
27972,1,1.3e-05,0,1.0,8343.31,8343.31,8343.31,0.0,1.0
27973,1,1.3e-05,0,1.0,20017.64,20017.64,20017.64,0.0,1.0
27974,1,9e-06,0,1.0,286604.5,286604.5,286604.5,0.0,1.0
27975,1,1e-05,0,1.0,13742.11,13742.11,13742.11,0.0,1.0
27976,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
27977,1,1.3e-05,0,1.0,4295.21,4295.21,4295.21,0.0,1.0
27978,1,1.3e-05,0,1.0,23248.88,23248.88,23248.88,0.0,1.0
27979,1,8e-06,0,1.0,132540.87,132540.87,132540.87,0.0,1.0
27980,1,8e-06,0,1.0,593433.25,593433.25,593433.25,0.0,1.0
27981,1,1.3e-05,0,1.0,2666.96,2666.96,2666.96,0.0,1.0
27982,1,1.3e-05,0,1.0,271.77,271.77,271.77,0.0,1.0
27983,1,9e-06,0,1.0,105196.17,105196.17,105196.17,0.0,1.0
27984,1,8e-06,0,1.0,248973.96,248973.96,248973.96,0.0,1.0
27985,1,1.3e-05,0,1.0,9300.01,9300.01,9300.01,0.0,1.0
27986,1,8e-06,0,1.0,99305.38,99305.38,99305.38,0.0,1.0
27987,1,1.3e-05,0,1.0,10095.85,10095.85,10095.85,0.0,1.0
27988,1,1.3e-05,0,1.0,6514.19,6514.19,6514.19,0.0,1.0
27989,1,1.3e-05,0,1.0,711.01,711.01,711.01,0.0,1.0
27990,1,1.3e-05,0,1.0,19324.56,19324.56,19324.56,0.0,1.0
27991,1,1.3e-05,0,1.0,15925.01,15925.01,15925.01,0.0,1.0
27992,1,9e-06,0,1.0,234373.95,234373.95,234373.95,0.0,1.0
27993,1,1.3e-05,0,1.0,5895.01,5895.01,5895.01,0.0,1.0
27994,1,8e-06,0,1.0,323501.54,323501.54,323501.54,0.0,1.0
27995,1,1.3e-05,0,1.0,4294.77,4294.77,4294.77,0.0,1.0
27996,1,8e-06,0,1.0,275980.91,275980.91,275980.91,0.0,1.0
27997,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
27998,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
27999,1,9e-06,0,1.0,4244.25,4244.25,4244.25,0.0,1.0
28000,1,8e-06,0,1.0,277592.71,277592.71,277592.71,0.0,1.0
28001,1,8e-06,0,1.0,85264.26,85264.26,85264.26,0.0,1.0
28002,1,8e-06,0,1.0,82176.1,82176.1,82176.1,0.0,1.0
28003,1,8e-06,0,1.0,370193.41,370193.41,370193.41,0.0,1.0
28004,1,1.3e-05,0,1.0,43281.67,43281.67,43281.67,0.0,1.0
28005,1,9e-06,0,1.0,105937.75,105937.75,105937.75,0.0,1.0
28006,1,8e-06,0,1.0,222.0,222.0,222.0,0.0,1.0
28007,1,1.3e-05,0,1.0,10288.63,10288.63,10288.63,0.0,1.0
28008,1,1.3e-05,0,1.0,11736.8,11736.8,11736.8,0.0,1.0
28009,1,8e-06,0,1.0,1197304.02,1197304.02,1197304.02,0.0,1.0
28010,1,1.3e-05,0,1.0,10693.28,10693.28,10693.28,0.0,1.0
28011,1,1.3e-05,0,1.0,16377.73,16377.73,16377.73,0.0,1.0
28012,1,9e-06,0,1.0,30918.53,30918.53,30918.53,0.0,1.0
28013,1,8e-06,0,1.0,374378.57,374378.57,374378.57,0.0,1.0
28014,1,9e-06,0,1.0,1388.54,1388.54,1388.54,0.0,1.0
28015,1,1.3e-05,0,1.0,9383.93,9383.93,9383.93,0.0,1.0
28016,1,8e-06,0,1.0,2329.14,2329.14,2329.14,0.0,1.0
28017,1,1.3e-05,0,1.0,2417.61,2417.61,2417.61,0.0,1.0
28018,1,1.3e-05,0,1.0,4316.23,4316.23,4316.23,0.0,1.0
28019,1,8e-06,0,1.0,163429.05,163429.05,163429.05,0.0,1.0
28020,1,8e-06,0,1.0,304869.19,304869.19,304869.19,0.0,1.0
28021,1,1.3e-05,0,1.0,14313.13,14313.13,14313.13,0.0,1.0
28022,1,1.3e-05,0,1.0,2458.62,2458.62,2458.62,0.0,1.0
28023,1,1e-05,0,1.0,30034.32,30034.32,30034.32,0.0,1.0
28024,1,1.3e-05,0,1.0,10526.09,10526.09,10526.09,0.0,1.0
28025,1,8e-06,0,1.0,206961.49,206961.49,206961.49,0.0,1.0
28026,1,8e-06,0,1.0,221277.64,221277.64,221277.64,0.0,1.0
28027,1,1.3e-05,0,1.0,16911.05,16911.05,16911.05,0.0,1.0
28028,1,9e-06,0,1.0,23426.78,23426.78,23426.78,0.0,1.0
28029,1,8e-06,0,1.0,824549.33,824549.33,824549.33,0.0,1.0
28030,1,8e-06,0,1.0,126161.05,126161.05,126161.05,0.0,1.0
28031,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28032,14,7.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28033,1,1.3e-05,0,1.0,9309.74,9309.74,9309.74,0.0,1.0
28034,1,9e-06,0,1.0,256832.19,256832.19,256832.19,0.0,1.0
28035,1,1.3e-05,0,1.0,15506.86,15506.86,15506.86,0.0,1.0
28036,1,8e-06,0,1.0,208335.65,208335.65,208335.65,0.0,1.0
28037,1,9e-06,0,1.0,417935.49,417935.49,417935.49,0.0,1.0
28038,1,1.3e-05,0,1.0,9587.91,9587.91,9587.91,0.0,1.0
28039,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28040,1,1.3e-05,0,1.0,800.93,800.93,800.93,0.0,1.0
28041,1,9e-06,0,1.0,340678.7,340678.7,340678.7,0.0,1.0
28042,1,9e-06,0,1.0,207233.16,207233.16,207233.16,0.0,1.0
28043,1,9e-06,0,1.0,214504.39,214504.39,214504.39,0.0,1.0
28044,1,8e-06,0,1.0,64809.59,64809.59,64809.59,0.0,1.0
28045,1,9e-06,0,1.0,427704.52,427704.52,427704.52,0.0,1.0
28046,1,1.3e-05,0,1.0,653.16,653.16,653.16,0.0,1.0
28047,1,8e-06,0,1.0,383197.71,383197.71,383197.71,0.0,1.0
28048,1,9e-06,0,1.0,110463.47,110463.47,110463.47,0.0,1.0
28049,1,1.3e-05,0,1.0,14925.71,14925.71,14925.71,0.0,1.0
28050,1,8e-06,0,1.0,37245.1,37245.1,37245.1,0.0,1.0
28051,1,8e-06,0,1.0,467752.9,467752.9,467752.9,0.0,1.0
28052,1,1.3e-05,0,1.0,11703.97,11703.97,11703.97,0.0,1.0
28053,1,8e-06,0,1.0,286737.98,286737.98,286737.98,0.0,1.0
28054,1,1.3e-05,0,1.0,9161.29,9161.29,9161.29,0.0,1.0
28055,1,1.3e-05,0,1.0,5562.24,5562.24,5562.24,0.0,1.0
28056,1,9e-06,0,1.0,233931.96,233931.96,233931.96,0.0,1.0
28057,1,9e-06,0,1.0,50790.23,50790.23,50790.23,0.0,1.0
28058,1,1.3e-05,0,1.0,1159.88,1159.88,1159.88,0.0,1.0
28059,1,1.3e-05,0,1.0,12168.99,12168.99,12168.99,0.0,1.0
28060,1,8e-06,0,1.0,2446562.05,2446562.05,2446562.05,0.0,1.0
28061,1,1.3e-05,0,1.0,19007.04,19007.04,19007.04,0.0,1.0
28062,1,9e-06,0,1.0,63572.25,63572.25,63572.25,0.0,1.0
28063,1,1.3e-05,0,1.0,12918.85,12918.85,12918.85,0.0,1.0
28064,1,1.3e-05,0,1.0,257.93,257.93,257.93,0.0,1.0
28065,1,1.3e-05,0,1.0,8061.04,8061.04,8061.04,0.0,1.0
28066,1,1.3e-05,0,1.0,16115.55,16115.55,16115.55,0.0,1.0
28067,1,1.3e-05,0,1.0,4933.86,4933.86,4933.86,0.0,1.0
28068,1,8e-06,0,1.0,188118.26,188118.26,188118.26,0.0,1.0
28069,1,1.3e-05,0,1.0,1584.85,1584.85,1584.85,0.0,1.0
28070,1,1e-05,0,1.0,81883.01,81883.01,81883.01,0.0,1.0
28071,1,9e-06,0,1.0,123601.07,123601.07,123601.07,0.0,1.0
28072,5,3.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28073,1,8e-06,0,1.0,228730.86,228730.86,228730.86,0.0,1.0
28074,1,1.3e-05,0,1.0,37362.23,37362.23,37362.23,0.0,1.0
28075,1,1e-05,0,1.0,100775.49,100775.49,100775.49,0.0,1.0
28076,13,7.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28077,1,1.3e-05,0,1.0,15623.3,15623.3,15623.3,0.0,1.0
28078,1,1.3e-05,0,1.0,6039.09,6039.09,6039.09,0.0,1.0
28079,1,8e-06,0,1.0,118387.74,118387.74,118387.74,0.0,1.0
28080,1,8e-06,0,1.0,298639.46,298639.46,298639.46,0.0,1.0
28081,1,1.3e-05,0,1.0,14321.33,14321.33,14321.33,0.0,1.0
28082,1,8e-06,0,1.0,234052.7,234052.7,234052.7,0.0,1.0
28083,1,1.3e-05,0,1.0,5256.18,5256.18,5256.18,0.0,1.0
28084,1,1.3e-05,0,1.0,7983.31,7983.31,7983.31,0.0,1.0
28085,1,1.3e-05,0,1.0,3175.38,3175.38,3175.38,0.0,1.0
28086,1,1.3e-05,0,1.0,59636.05,59636.05,59636.05,0.0,1.0
28087,1,8e-06,0,1.0,368546.3,368546.3,368546.3,0.0,1.0
28088,1,8e-06,0,1.0,120794.13,120794.13,120794.13,0.0,1.0
28089,1,1.3e-05,0,1.0,46339.18,46339.18,46339.18,0.0,1.0
28090,1,9e-06,0,1.0,257222.72,257222.72,257222.72,0.0,1.0
28091,1,1.3e-05,0,1.0,18795.15,18795.15,18795.15,0.0,1.0
28092,1,1e-05,0,1.0,14736.58,14736.58,14736.58,0.0,1.0
28093,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28094,1,9e-06,0,1.0,205546.39,205546.39,205546.39,0.0,1.0
28095,1,8e-06,0,1.0,279329.71,279329.71,279329.71,0.0,1.0
28096,1,1.3e-05,0,1.0,27616.57,27616.57,27616.57,0.0,1.0
28097,1,1.3e-05,0,1.0,20966.48,20966.48,20966.48,0.0,1.0
28098,1,8e-06,0,1.0,6408.6,6408.6,6408.6,0.0,1.0
28099,1,1.3e-05,0,1.0,3525.44,3525.44,3525.44,0.0,1.0
28100,1,8e-06,0,1.0,502358.4,502358.4,502358.4,0.0,1.0
28101,1,1.3e-05,0,1.0,15960.3,15960.3,15960.3,0.0,1.0
28102,1,9e-06,0,1.0,271627.39,271627.39,271627.39,0.0,1.0
28103,1,1.3e-05,0,1.0,4336.85,4336.85,4336.85,0.0,1.0
28104,1,1.3e-05,0,1.0,12209.92,12209.92,12209.92,0.0,1.0
28105,1,1e-05,0,1.0,312008.11,312008.11,312008.11,0.0,1.0
28106,1,9e-06,0,1.0,31311.75,31311.75,31311.75,0.0,1.0
28107,1,1.3e-05,0,1.0,10089.5,10089.5,10089.5,0.0,1.0
28108,1,8e-06,0,1.0,404005.91,404005.91,404005.91,0.0,1.0
28109,1,1.3e-05,0,1.0,3050.52,3050.52,3050.52,0.0,1.0
28110,1,8e-06,0,1.0,70543.76,70543.76,70543.76,0.0,1.0
28111,9,5.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28112,1,1.3e-05,0,1.0,592.41,592.41,592.41,0.0,1.0
28113,1,8e-06,0,1.0,26112.94,26112.94,26112.94,0.0,1.0
28114,1,9e-06,0,1.0,58826.08,58826.08,58826.08,0.0,1.0
28115,1,8e-06,0,1.0,307604.68,307604.68,307604.68,0.0,1.0
28116,1,8e-06,0,1.0,162496.3,162496.3,162496.3,0.0,1.0
28117,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28118,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28119,1,1.3e-05,0,1.0,11506.17,11506.17,11506.17,0.0,1.0
28120,1,9e-06,0,1.0,264508.39,264508.39,264508.39,0.0,1.0
28121,1,9e-06,0,1.0,260669.76,260669.76,260669.76,0.0,1.0
28122,1,8e-06,0,1.0,310104.75,310104.75,310104.75,0.0,1.0
28123,1,1.3e-05,0,1.0,13388.11,13388.11,13388.11,0.0,1.0
28124,1,1.3e-05,0,1.0,827.13,827.13,827.13,0.0,1.0
28125,1,8e-06,0,1.0,163947.95,163947.95,163947.95,0.0,1.0
28126,1,1.3e-05,0,1.0,7185.9,7185.9,7185.9,0.0,1.0
28127,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28128,1,8e-06,0,1.0,2256769.88,2256769.88,2256769.88,0.0,1.0
28129,1,1.3e-05,0,1.0,1740.3,1740.3,1740.3,0.0,1.0
28130,1,8e-06,0,1.0,386788.35,386788.35,386788.35,0.0,1.0
28131,1,1.3e-05,0,1.0,117097.71,117097.71,117097.71,0.0,1.0
28132,1,1.3e-05,0,1.0,1056.93,1056.93,1056.93,0.0,1.0
28133,1,1.3e-05,0,1.0,4236.58,4236.58,4236.58,0.0,1.0
28134,1,1.3e-05,0,1.0,4813.36,4813.36,4813.36,0.0,1.0
28135,1,1.3e-05,0,1.0,1317.5,1317.5,1317.5,0.0,1.0
28136,1,8e-06,0,1.0,280770.07,280770.07,280770.07,0.0,1.0
28137,1,1.3e-05,0,1.0,8399.95,8399.95,8399.95,0.0,1.0
28138,1,1.3e-05,0,1.0,3302.85,3302.85,3302.85,0.0,1.0
28139,1,8e-06,0,1.0,50983.06,50983.06,50983.06,0.0,1.0
28140,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28141,1,8e-06,0,1.0,45429.01,45429.01,45429.01,0.0,1.0
28142,1,8e-06,0,1.0,90206.82,90206.82,90206.82,0.0,1.0
28143,1,9e-06,0,1.0,128420.55,128420.55,128420.55,0.0,1.0
28144,1,1.3e-05,0,1.0,972.33,972.33,972.33,0.0,1.0
28145,1,8e-06,0,1.0,241159.26,241159.26,241159.26,0.0,1.0
28146,1,8e-06,0,1.0,25793.74,25793.74,25793.74,0.0,1.0
28147,1,8e-06,0,1.0,78588.13,78588.13,78588.13,0.0,1.0
28148,1,8e-06,0,1.0,90632.63,90632.63,90632.63,0.0,1.0
28149,1,1e-05,0,1.0,529092.9,529092.9,529092.9,0.0,1.0
28150,1,9e-06,0,1.0,2360.49,2360.49,2360.49,0.0,1.0
28151,1,1.3e-05,0,1.0,8696.3,8696.3,8696.3,0.0,1.0
28152,1,1.3e-05,0,1.0,7398.68,7398.68,7398.68,0.0,1.0
28153,1,8e-06,0,1.0,226026.64,226026.64,226026.64,0.0,1.0
28154,8,4.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28155,1,8e-06,0,1.0,82295.53,82295.53,82295.53,0.0,1.0
28156,1,8e-06,0,1.0,326538.62,326538.62,326538.62,0.0,1.0
28157,1,8e-06,0,1.0,132953.45,132953.45,132953.45,0.0,1.0
28158,1,8e-06,0,1.0,1194206.14,1194206.14,1194206.14,0.0,1.0
28159,1,8e-06,0,1.0,71579.52,71579.52,71579.52,0.0,1.0
28160,1,1e-05,0,1.0,86896.49,86896.49,86896.49,0.0,1.0
28161,1,1.3e-05,0,1.0,4411.68,4411.68,4411.68,0.0,1.0
28162,1,9e-06,0,1.0,34750.38,34750.38,34750.38,0.0,1.0
28163,1,8e-06,0,1.0,1478.27,1478.27,1478.27,0.0,1.0
28164,10,5.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28165,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28166,1,1.3e-05,0,1.0,1533.25,1533.25,1533.25,0.0,1.0
28167,1,8e-06,0,1.0,73947.1,73947.1,73947.1,0.0,1.0
28168,1,1.3e-05,0,1.0,4935.63,4935.63,4935.63,0.0,1.0
28169,1,9e-06,0,1.0,222404.08,222404.08,222404.08,0.0,1.0
28170,1,8e-06,0,1.0,1080627.95,1080627.95,1080627.95,0.0,1.0
28171,1,1.3e-05,0,1.0,11001.9,11001.9,11001.9,0.0,1.0
28172,1,1.3e-05,0,1.0,102941.96,102941.96,102941.96,0.0,1.0
28173,1,8e-06,0,1.0,98320.38,98320.38,98320.38,0.0,1.0
28174,1,1.3e-05,0,1.0,34389.04,34389.04,34389.04,0.0,1.0
28175,1,8e-06,0,1.0,57262.72,57262.72,57262.72,0.0,1.0
28176,1,1.3e-05,0,1.0,4706.29,4706.29,4706.29,0.0,1.0
28177,1,8e-06,0,1.0,1229.52,1229.52,1229.52,0.0,1.0
28178,1,1.3e-05,0,1.0,31966.14,31966.14,31966.14,0.0,1.0
28179,1,8e-06,0,1.0,10142.4,10142.4,10142.4,0.0,1.0
28180,1,8e-06,0,1.0,355500.25,355500.25,355500.25,0.0,1.0
28181,1,1.3e-05,0,1.0,14218.99,14218.99,14218.99,0.0,1.0
28182,1,8e-06,0,1.0,347256.86,347256.86,347256.86,0.0,1.0
28183,1,1.3e-05,0,1.0,3396.25,3396.25,3396.25,0.0,1.0
28184,1,8e-06,0,1.0,28646.77,28646.77,28646.77,0.0,1.0
28185,1,8e-06,0,1.0,199747.63,199747.63,199747.63,0.0,1.0
28186,1,1.3e-05,0,1.0,14178.94,14178.94,14178.94,0.0,1.0
28187,1,1e-05,0,1.0,102519.32,102519.32,102519.32,0.0,1.0
28188,1,8e-06,0,1.0,277481.86,277481.86,277481.86,0.0,1.0
28189,1,1.3e-05,0,1.0,4548.15,4548.15,4548.15,0.0,1.0
28190,1,8e-06,0,1.0,175711.87,175711.87,175711.87,0.0,1.0
28191,1,1.3e-05,0,1.0,55027.94,55027.94,55027.94,0.0,1.0
28192,1,8e-06,0,1.0,1314996.48,1314996.48,1314996.48,0.0,1.0
28193,1,1.3e-05,0,1.0,5455.5,5455.5,5455.5,0.0,1.0
28194,1,9e-06,0,1.0,359570.73,359570.73,359570.73,0.0,1.0
28195,1,8e-06,0,1.0,729956.63,729956.63,729956.63,0.0,1.0
28196,1,8e-06,0,1.0,157535.49,157535.49,157535.49,0.0,1.0
28197,1,1.3e-05,0,1.0,8391.39,8391.39,8391.39,0.0,1.0
28198,1,8e-06,0,1.0,297448.33,297448.33,297448.33,0.0,1.0
28199,1,8e-06,0,1.0,119176.99,119176.99,119176.99,0.0,1.0
28200,1,8e-06,0,1.0,243886.42,243886.42,243886.42,0.0,1.0
28201,1,1.3e-05,0,1.0,12368.52,12368.52,12368.52,0.0,1.0
28202,1,1.3e-05,0,1.0,3668.61,3668.61,3668.61,0.0,1.0
28203,1,8e-06,0,1.0,283541.83,283541.83,283541.83,0.0,1.0
28204,1,1.3e-05,0,1.0,2321.78,2321.78,2321.78,0.0,1.0
28205,1,1.3e-05,0,1.0,4216.05,4216.05,4216.05,0.0,1.0
28206,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28207,1,8e-06,0,1.0,117635.7,117635.7,117635.7,0.0,1.0
28208,1,8e-06,0,1.0,32500.9,32500.9,32500.9,0.0,1.0
28209,1,1e-05,0,1.0,5270.52,5270.52,5270.52,0.0,1.0
28210,1,8e-06,0,1.0,66225.76,66225.76,66225.76,0.0,1.0
28211,1,9e-06,0,1.0,247069.18,247069.18,247069.18,0.0,1.0
28212,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28213,1,1.3e-05,0,1.0,2973.95,2973.95,2973.95,0.0,1.0
28214,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28215,1,8e-06,0,1.0,15149.67,15149.67,15149.67,0.0,1.0
28216,1,1.3e-05,0,1.0,7937.87,7937.87,7937.87,0.0,1.0
28217,1,8e-06,0,1.0,710443.79,710443.79,710443.79,0.0,1.0
28218,1,1.3e-05,0,1.0,3777.14,3777.14,3777.14,0.0,1.0
28219,1,1.3e-05,0,1.0,3712.24,3712.24,3712.24,0.0,1.0
28220,1,1.3e-05,0,1.0,1360.26,1360.26,1360.26,0.0,1.0
28221,1,1.3e-05,0,1.0,9057.64,9057.64,9057.64,0.0,1.0
28222,1,1.3e-05,0,1.0,5817.62,5817.62,5817.62,0.0,1.0
28223,1,8e-06,0,1.0,47234.19,47234.19,47234.19,0.0,1.0
28224,1,9e-06,0,1.0,469475.38,469475.38,469475.38,0.0,1.0
28225,1,1.3e-05,0,1.0,4521.11,4521.11,4521.11,0.0,1.0
28226,1,1.3e-05,0,1.0,4881.15,4881.15,4881.15,0.0,1.0
28227,1,1.3e-05,0,1.0,10695.07,10695.07,10695.07,0.0,1.0
28228,1,1e-05,0,1.0,190098.02,190098.02,190098.02,0.0,1.0
28229,1,8e-06,0,1.0,376352.99,376352.99,376352.99,0.0,1.0
28230,1,8e-06,0,1.0,50276.74,50276.74,50276.74,0.0,1.0
28231,1,1.3e-05,0,1.0,248.05,248.05,248.05,0.0,1.0
28232,1,9e-06,0,1.0,76727.23,76727.23,76727.23,0.0,1.0
28233,1,8e-06,0,1.0,56433.59,56433.59,56433.59,0.0,1.0
28234,1,1.3e-05,0,1.0,14228.64,14228.64,14228.64,0.0,1.0
28235,1,8e-06,0,1.0,332017.92,332017.92,332017.92,0.0,1.0
28236,1,8e-06,0,1.0,285797.31,285797.31,285797.31,0.0,1.0
28237,1,1.3e-05,0,1.0,2477.46,2477.46,2477.46,0.0,1.0
28238,1,1.3e-05,0,1.0,9881.76,9881.76,9881.76,0.0,1.0
28239,1,9e-06,0,1.0,408611.16,408611.16,408611.16,0.0,1.0
28240,1,1.3e-05,0,1.0,2357.15,2357.15,2357.15,0.0,1.0
28241,1,1.3e-05,0,1.0,28318.81,28318.81,28318.81,0.0,1.0
28242,1,8e-06,0,1.0,70664.62,70664.62,70664.62,0.0,1.0
28243,1,8e-06,0,1.0,151301.14,151301.14,151301.14,0.0,1.0
28244,1,8e-06,0,1.0,2133505.41,2133505.41,2133505.41,0.0,1.0
28245,1,1.3e-05,0,1.0,13275.47,13275.47,13275.47,0.0,1.0
28246,1,1.3e-05,0,1.0,4862.07,4862.07,4862.07,0.0,1.0
28247,1,9e-06,0,1.0,366013.58,366013.58,366013.58,0.0,1.0
28248,1,9e-06,0,1.0,98559.87,98559.87,98559.87,0.0,1.0
28249,1,1.3e-05,0,1.0,551.48,551.48,551.48,0.0,1.0
28250,1,1.3e-05,0,1.0,33438.12,33438.12,33438.12,0.0,1.0
28251,1,8e-06,0,1.0,11711.1,11711.1,11711.1,0.0,1.0
28252,1,8e-06,0,1.0,522091.43,522091.43,522091.43,0.0,1.0
28253,1,8e-06,0,1.0,189476.67,189476.67,189476.67,0.0,1.0
28254,1,8e-06,0,1.0,31522.37,31522.37,31522.37,0.0,1.0
28255,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28256,1,9e-06,0,1.0,17760.13,17760.13,17760.13,0.0,1.0
28257,1,8e-06,0,1.0,260570.67,260570.67,260570.67,0.0,1.0
28258,1,1.3e-05,0,1.0,528.6,528.6,528.6,0.0,1.0
28259,1,1.3e-05,0,1.0,19165.78,19165.78,19165.78,0.0,1.0
28260,1,9e-06,0,1.0,75783.78,75783.78,75783.78,0.0,1.0
28261,1,9e-06,0,1.0,20000.55,20000.55,20000.55,0.0,1.0
28262,1,1.3e-05,0,1.0,3899.67,3899.67,3899.67,0.0,1.0
28263,1,8e-06,0,1.0,155380.34,155380.34,155380.34,0.0,1.0
28264,9,5.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28265,1,1.3e-05,0,1.0,4843.76,4843.76,4843.76,0.0,1.0
28266,1,8e-06,0,1.0,1925.87,1925.87,1925.87,0.0,1.0
28267,1,9e-06,0,1.0,566730.45,566730.45,566730.45,0.0,1.0
28268,1,1.3e-05,0,1.0,6820.37,6820.37,6820.37,0.0,1.0
28269,1,9e-06,0,1.0,364436.21,364436.21,364436.21,0.0,1.0
28270,1,1.3e-05,0,1.0,6302.78,6302.78,6302.78,0.0,1.0
28271,1,1.3e-05,0,1.0,12225.1,12225.1,12225.1,0.0,1.0
28272,1,1.3e-05,0,1.0,23904.43,23904.43,23904.43,0.0,1.0
28273,1,1.3e-05,0,1.0,2875.66,2875.66,2875.66,0.0,1.0
28274,1,1.3e-05,0,1.0,5067.26,5067.26,5067.26,0.0,1.0
28275,1,8e-06,0,1.0,47128.23,47128.23,47128.23,0.0,1.0
28276,1,9e-06,0,1.0,153720.69,153720.69,153720.69,0.0,1.0
28277,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28278,1,1.3e-05,0,1.0,4032.52,4032.52,4032.52,0.0,1.0
28279,1,1.3e-05,0,1.0,8100.77,8100.77,8100.77,0.0,1.0
28280,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28281,1,8e-06,0,1.0,263970.64,263970.64,263970.64,0.0,1.0
28282,1,1.3e-05,0,1.0,6474.7,6474.7,6474.7,0.0,1.0
28283,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
28284,1,8e-06,0,1.0,326827.67,326827.67,326827.67,0.0,1.0
28285,1,1.3e-05,0,1.0,22562.14,22562.14,22562.14,0.0,1.0
28286,1,8e-06,0,1.0,276273.67,276273.67,276273.67,0.0,1.0
28287,1,9e-06,0,1.0,1037879.67,1037879.67,1037879.67,0.0,1.0
28288,1,1.3e-05,0,1.0,13167.78,13167.78,13167.78,0.0,1.0
